dispnum3,styear,endyear,outcome,settle,hiact,hostlev,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
2168,1871,1871,4,3,1,2,1,1,1,1,1,255,1871,1871,0,0,-9,27404.0,1000.0,1424.0,32129.0,41030.0,1832.0,0.1198476,220,1871,1871,0,0,-9,54323.0,1000.0,860.0,18921.0,36190.0,3395.0,0.1373235
2169,1871,1871,5,3,7,3,6,6,1,1,1,220,1871,1871,0,0,-9,54323.0,1000.0,860.0,18921.0,36190.0,3395.0,0.1373235,255,1871,1871,0,0,-9,27404.0,1000.0,1424.0,32129.0,41030.0,1832.0,0.1198476
1503,1872,1872,5,3,7,3,111,81,1,1,1,135,1872,1872,0,0,-9,1058.0,10.0,0.0,0.0,2642.0,0.0,0.0022078,155,1872,1872,1,3,-9,627.0,5.0,0.0,88.0,1982.0,124.0,0.002111
1632,1872,1872,1,3,15,4,2,2,1,1,0,255,1872,1872,0,0,-9,13570.0,427.0,1828.0,34621.0,41185.0,1967.0,0.0975071,41,1872,1872,0,0,-9,-9.0,4.0,0.0,0.0,637.0,0.0,0.0003498
2045,1876,1876,4,2,7,3,16,1,1,1,0,325,1876,1876,0,0,-9,8066.0,156.0,19.0,1547.0,27550.0,2216.0,0.030691,92,1876,1876,0,0,-9,164.0,1.0,0.0,0.0,555.0,0.0,0.0002963
3323,1876,1876,5,3,7,3,31,1,1,1,0,200,1876,1876,0,0,-9,22307.0,244.0,6661.0,120198.0,33200.0,8315.0,0.2349572,365,1876,1876,1,2,-9,34424.0,859.0,443.0,3298.0,91400.0,2521.0,0.1015464
1635,1877,1877,5,3,11,3,141,112,1,1,1,300,1877,1877,0,0,-9,9838.0,278.0,388.0,7342.0,36950.0,1442.0,0.0416889,325,1877,1877,0,0,-9,8933.0,152.0,16.0,1431.0,27710.0,2253.0,0.0302086
2835,1878,1878,5,3,10,3,31,1,1,1,1,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692
2835,1878,1878,5,3,10,3,31,1,1,1,2,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692
104,1880,1880,6,1,7,3,153,93,1,1,1,365,1880,1880,0,0,-9,30408.0,909.0,449.0,5222.0,97700.0,3101.0,0.1044881,710,1880,1880,1,1,-9,-9.0,1000.0,20.0,0.0,367030.0,-9.0,0.1628285
1763,1880,1880,8,4,15,4,245,185,1,1,0,160,1880,1880,0,0,-9,784.0,9.0,0.0,392.0,2457.0,272.0,0.0029934,200,1880,1880,0,0,-9,21448.0,248.0,7873.0,131039.0,34623.0,9229.0,0.2184708
506,1881,1881,5,3,7,3,51,21,1,1,0,710,1881,1881,0,0,-9,-9.0,1000.0,20.0,2.0,369128.0,-9.0,0.1598976,220,1881,1881,1,1,-9,36993.0,578.0,1886.0,29421.0,37590.0,3829.0,0.1105362
1683,1883,1884,5,3,16,4,333,303,1,1,0,41,1883,1884,0,0,-9,117.50000000000001,6.0,0.0,0.0,844.5,0.0,0.00054079999999999992,200,1883,1884,1,2,-9,25730.5,239.5,8301.5,142478.5,35587.0,9926.5,0.2097159
202,1883,1885,2,2,20,5,788,788,1,1,0,710,1883,1885,0,0,-9,-9.0,1000.0,20.0,129.33333333333334,375497.33333333331,-9.0,0.16201336666666666,220,1883,1885,1,2,-9,36646.333333333343,520.33333333333337,1857.3333333333333,31195.333333333336,37993.333333333336,3978.6666666666665,0.10547709999999999
119,1885,1885,6,1,10,3,72,72,1,1,0,200,1885,1885,0,0,-9,38021.0,256.0,7534.0,139339.0,36015.0,10208.0,0.2157365,365,1885,1885,1,1,-9,25140.0,803.0,528.0,5870.0,108800.0,3750.0,0.0940839
1488,1885,1885,5,3,7,3,61,2,3,1,0,2,1885,1885,0,0,-9,9748.0,39.0,4110.0,103359.0,56658.0,7761.0,0.1312613,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
1488,1885,1885,5,3,7,3,61,2,3,1,4,710,1885,1885,0,0,-9,-9.0,1000.0,20.0,187.0,377636.0,-9.0,0.1609649,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
1488,1885,1885,5,3,7,3,61,2,3,1,5,710,1885,1885,0,0,-9,-9.0,1000.0,20.0,187.0,377636.0,-9.0,0.1609649,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
1488,1885,1885,5,3,7,3,61,2,3,1,0,200,1885,1885,0,0,-9,38021.0,256.0,7534.0,139339.0,36015.0,10208.0,0.2157365,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
2170,1885,1885,5,1,1,2,30,1,1,1,1,255,1885,1885,0,0,-9,19973.0,459.0,3268.0,60677.0,46705.0,4182.0,0.1146329,220,1885,1885,0,0,-9,35721.0,519.0,1631.0,29911.0,38110.0,4018.0,0.1010312
1764,1885,1886,6,1,15,4,328,298,1,1,0,325,1885,1886,0,0,-9,12949.5,226.5,14.0,3120.0,29295.0,2572.5,0.0366352,100,1885,1886,0,0,-9,-9.0,3.0,0.0,0.0,3388.0,0.0,0.00087849999999999994
1542,1886,1886,7,4,15,4,56,56,1,1,1,70,1886,1886,0,0,-9,2500.0,21.0,10.0,157.0,10780.0,294.0,0.0062537,2,1886,1886,0,0,-9,10382.0,39.0,5774.0,107964.0,57938.0,8114.0,0.1461353
1530,1888,1888,7,2,15,4,66,66,1,1,0,41,1888,1888,0,0,-9,-9.0,7.0,0.0,0.0,943.0,0.0,0.0004972,2,1888,1888,0,0,-9,12647.0,39.0,6594.0,139275.0,60496.0,8871.0,0.1523269
2046,1890,1890,5,3,7,3,30,30,1,1,0,230,1890,1890,0,0,-9,7040.0,139.0,192.0,2991.0,17760.0,1300.0,0.0197739,90,1890,1890,0,0,-9,178.0,3.0,0.0,0.0,745.0,0.0,0.0003696
1512,1891,1892,4,1,1,2,56,26,1,1,0,2,1891,1892,0,0,-9,15484.5,38.5,8858.0,166574.5,65013.5,10271.0,0.1694628,155,1891,1892,0,0,-9,57.5,9.0,0.0,191.5,2636.5,350.0,0.0021466000000000002
1541,1893,1893,5,3,17,4,30,1,1,1,1,70,1893,1893,0,0,-9,2611.0,38.0,10.0,260.0,12257.0,327.0,0.0064616,2,1893,1893,0,0,-9,16964.0,39.0,7238.0,172586.0,66970.0,10874.0,0.1657286
1646,1895,1895,5,3,12,3,15,15,1,1,0,220,1895,1895,0,0,-9,35936.0,586.0,2004.0,38547.0,38460.0,4748.0,0.0885783,140,1895,1895,0,0,-9,-9.0,32.0,0.0,568.0,15960.0,1328.0,0.0090185
3232,1895,1895,5,3,16,4,1,1,1,1,0,230,1895,1895,0,0,-9,4855.0,150.0,236.0,3488.0,18160.0,1508.0,0.0180949,2,1895,1895,0,0,-9,15187.0,42.0,9598.0,182744.0,69580.0,11737.0,0.168099
1648,1896,1896,7,2,7,3,1,1,1,1,0,255,1896,1896,0,0,-9,30902.0,602.0,5564.0,96476.0,52753.0,7276.0,0.1297326,41,1896,1896,0,0,-9,374.0,5.0,0.0,0.0,1146.0,0.0,0.0006226
2343,1896,1896,7,3,15,4,19,19,1,1,0,100,1896,1896,0,0,-9,-9.0,6.0,0.0,12.0,3745.0,104.0,0.001303,2,1896,1896,0,0,-9,16382.0,42.0,8762.0,183531.0,70885.0,12194.0,0.1600112
2341,1898,1898,4,2,7,3,32,32,1,1,0,325,1898,1898,0,0,-9,13716.0,318.0,12.0,4659.0,31930.0,3073.0,0.030992,100,1898,1898,0,0,-9,182.0,1.0,0.0,16.0,3817.0,106.0,0.0010013
31,1900,1900,1,2,20,5,79,79,8,1,0,325,1900,1900,0,0,-9,14112.0,262.0,116.0,5237.0,32350.0,3162.0,0.0281645,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,5,79,79,8,1,0,255,1900,1900,0,0,-9,39681.0,624.0,6461.0,122681.0,56046.0,8719.0,0.1315254,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,5,79,79,8,1,0,300,1900,1900,0,0,-9,16242.0,308.0,1170.0,20158.0,46798.0,3175.0,0.042399,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,5,79,79,8,1,0,220,1900,1900,0,0,-9,40569.0,621.0,1565.0,48650.0,38940.0,5233.0,0.0747144,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,5,79,79,8,1,0,2,1900,1900,0,0,-9,41481.0,126.0,10352.0,256081.0,76094.0,14207.0,0.1879988,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
68,1900,1900,4,2,7,3,40,10,2,1,0,2,1900,1900,0,0,-9,41481.0,126.0,10352.0,256081.0,76094.0,14207.0,0.1879988,42,1900,1900,0,0,-9,-9.0,1.0,0.0,0.0,600.0,0.0,0.0001458
68,1900,1900,4,2,7,3,40,10,2,1,0,220,1900,1900,0,0,-9,40569.0,621.0,1565.0,48650.0,38940.0,5233.0,0.0747144,42,1900,1900,0,0,-9,-9.0,1.0,0.0,0.0,600.0,0.0,0.0001458
2338,1901,1902,5,3,15,4,403,403,1,1,0,101,1901,1902,0,0,-9,459.0,9.0,0.0,51.0,2455.0,0.0,0.00085509999999999991,200,1901,1902,0,0,-9,105157.5,505.0,4985.5,185358.0,41715.5,13850.5,0.1677322
1163,1902,1904,6,1,17,4,631,631,1,1,1,135,1902,1904,0,0,-9,391.33333333333331,4.0,0.0,41.666666666666664,3300.0,133.66666666666666,0.0010844666666666666,140,1902,1904,1,1,-9,1944.6666666666667,26.666666666666671,0.0,1049.3333333333333,19183.0,2061.3333333333335,0.0097904666666666657
2005,1903,1903,5,3,1,2,1,1,1,1,0,2,1903,1903,0,0,-9,43814.0,106.0,14768.0,356268.0,80632.0,15812.0,0.2104965,140,1903,1903,0,0,-9,3550.0,24.0,0.0,1016.0,19180.0,2062.0,0.0099395
109,1904,1904,5,3,10,3,61,2,1,1,1,300,1904,1904,0,0,-9,19241.0,312.0,1257.0,21920.0,48627.0,3567.0,0.0421002,325,1904,1904,0,0,-9,14580.0,263.0,201.0,6143.0,33020.0,3420.0,0.0280605
164,1904,1904,7,1,7,3,29,29,3,1,0,220,1904,1904,0,0,-9,38956.0,596.0,2096.0,47614.0,39190.0,5422.0,0.0702518,600,1904,1904,0,0,-9,-9.0,10.0,0.0,0.0,4003.0,137.0,0.0013981
164,1904,1904,7,1,7,3,29,29,3,1,0,200,1904,1904,0,0,-9,59715.0,409.0,5108.0,190787.0,42610.0,14266.0,0.1348405,600,1904,1904,0,0,-9,-9.0,10.0,0.0,0.0,4003.0,137.0,0.0013981
242,1904,1904,3,1,16,4,16,16,1,1,0,365,1904,1904,0,0,-9,50305.0,1160.0,2766.0,37584.0,141600.0,8064.0,0.113226,200,1904,1904,1,2,-9,59715.0,409.0,5108.0,190787.0,42610.0,14266.0,0.1348405
1650,1905,1906,5,3,7,3,249,219,1,1,0,2,1905,1906,0,0,-9,44350.0,110.0,22059.5,408173.0,84636.0,17291.0,0.21603095,710,1905,1906,0,0,-9,10563.5,1000.0,0.0,5123.0,444431.5,-9.0,0.1144261
1202,1907,1907,2,2,20,5,313,313,2,2,5,90,1907,1907,0,0,-9,454.0,7.0,0.0,0.0,1050.0,0.0,0.0005472,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
1202,1907,1907,2,2,20,5,313,313,2,2,3,92,1907,1907,0,0,-9,200.0,3.0,0.0,0.0,930.0,0.0,0.0003067,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
1202,1907,1907,2,2,20,5,313,313,2,2,1,91,1907,1907,0,0,-9,135.0,1.0,0.0,0.0,520.0,0.0,0.0001625,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
2203,1907,1907,5,3,1,2,51,21,1,1,5,740,1907,1907,0,0,-9,21466.0,262.0,91.0,14563.0,47416.0,5307.0,0.036371,710,1907,1907,1,2,-9,-9.0,1000.0,9.0,9039.0,446368.0,-9.0,0.1417631
2203,1907,1907,5,3,1,2,51,21,1,1,4,740,1907,1907,0,0,-9,21466.0,262.0,91.0,14563.0,47416.0,5307.0,0.036371,710,1907,1907,1,2,-9,-9.0,1000.0,9.0,9039.0,446368.0,-9.0,0.1417631
86,1907,1908,1,3,17,4,365,365,2,1,3,230,1907,1908,0,0,-9,6614.5,121.5,311.0,6149.0,19455.0,1781.5,0.014506,600,1907,1908,0,0,-9,-9.0,6.0,0.0,0.0,4189.5,140.5,0.0012461
86,1907,1908,1,3,17,4,365,365,2,1,1,230,1907,1908,0,0,-9,6614.5,121.5,311.0,6149.0,19455.0,1781.5,0.014506,600,1907,1908,0,0,-9,-9.0,6.0,0.0,0.0,4189.5,140.5,0.0012461
311,1908,1908,4,1,7,3,19,19,1,1,4,325,1908,1908,0,0,-9,18265.0,227.0,537.0,8849.0,33790.0,3726.0,0.0294047,640,1908,1908,1,2,-9,5500.0,319.0,0.0,771.0,25182.0,931.0,0.0164495
1063,1908,1908,4,2,15,4,145,115,1,1,0,210,1908,1908,0,0,-9,3798.0,27.0,0.0,7178.0,5790.0,1328.0,0.0068268,101,1908,1908,0,0,-9,-9.0,10.0,0.0,180.0,2550.0,0.0,0.0007986
1203,1909,1909,6,1,16,4,143,143,4,1,0,70,1909,1909,0,0,-9,2131.0,30.0,0.0,1882.0,15001.0,573.0,0.0051029,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1203,1909,1909,6,1,16,4,143,143,4,1,1,91,1909,1909,0,0,-9,120.0,1.0,0.0,0.0,540.0,0.0,0.0001511,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1203,1909,1909,6,1,16,4,143,143,4,1,3,92,1909,1909,0,0,-9,255.0,3.0,0.0,0.0,970.0,0.0,0.0003189,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1249,1909,1909,5,3,7,3,31,1,1,1,1,640,1909,1909,0,0,-9,13728.0,312.0,0.0,676.0,25310.0,942.0,0.0191157,350,1909,1909,1,1,-9,1106.0,25.0,0.0,210.0,2669.0,179.0,0.0018371
1249,1909,1909,5,3,7,3,31,1,1,1,2,640,1909,1909,0,0,-9,13728.0,312.0,0.0,676.0,25310.0,942.0,0.0191157,350,1909,1909,1,1,-9,1106.0,25.0,0.0,210.0,2669.0,179.0,0.0018371
2204,1909,1909,4,1,17,4,136,136,1,1,5,740,1909,1909,0,0,-9,17721.0,273.0,103.0,15913.0,48554.0,5722.0,0.0343469,710,1909,1909,1,2,-9,-9.0,1000.0,37.0,9051.0,448965.0,-9.0,0.1371975
2204,1909,1909,4,1,17,4,136,136,1,1,4,740,1909,1909,0,0,-9,17721.0,273.0,103.0,15913.0,48554.0,5722.0,0.0343469,710,1909,1909,1,2,-9,-9.0,1000.0,37.0,9051.0,448965.0,-9.0,0.1371975
114,1911,1911,1,1,20,5,37,37,1,1,4,325,1911,1911,0,0,-9,29379.0,291.0,736.0,10165.0,34680.0,3973.0,0.0332631,640,1911,1911,1,2,-9,11123.0,336.0,0.0,722.0,25569.0,963.0,0.0180268
1771,1911,1911,5,3,7,3,2,2,1,1,5,255,1911,1911,0,0,-9,61652.0,677.0,14303.0,176008.0,65359.0,13316.0,0.137315,385,1911,1911,0,0,-9,5216.0,5.0,0.0,2290.0,2390.0,242.0,0.0030913
1772,1911,1911,7,3,15,4,1,1,1,1,0,325,1911,1911,0,0,-9,29379.0,291.0,736.0,10165.0,34680.0,3973.0,0.0332631,200,1911,1911,1,2,-9,65309.0,376.0,6566.0,212663.0,45286.0,17502.0,0.1184489
2047,1911,1911,7,1,15,4,33,6,1,1,1,150,1911,1911,0,0,-9,156.0,3.0,0.0,0.0,630.0,0.0,0.000222,160,1911,1911,0,0,-9,3943.0,30.0,0.0,3636.0,7070.0,1378.0,0.0060352
1095,1912,1912,3,1,16,4,49,19,1,1,1,150,1912,1912,0,0,-9,179.0,4.0,0.0,0.0,640.0,0.0,0.0002577,160,1912,1912,0,0,-9,4568.0,30.0,0.0,3801.0,7470.0,1469.0,0.0063464
1251,1913,1913,2,2,20,5,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,640,1913,1913,1,1,-9,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777
1251,1913,1913,2,2,20,5,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,345,1913,1913,1,1,-9,1194.0,32.0,0.0,198.0,3003.0,138.0,0.0017763
1251,1913,1913,2,2,20,5,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,360,1913,1913,1,1,-9,3236.0,109.0,0.0,1693.0,7352.0,338.0,0.0053399
1251,1913,1913,2,2,20,5,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,350,1913,1913,1,1,-9,4920.0,200.0,0.0,504.0,2744.0,397.0,0.0073416
2312,1913,1913,8,4,7,3,54,54,1,1,0,255,1913,1913,0,0,-9,88418.0,859.0,17609.0,201693.0,66978.0,14115.0,0.1433179,70,1913,1913,0,0,-9,4478.0,31.0,0.0,1459.0,15370.0,641.0,0.005346
2313,1913,1913,8,4,7,3,28,28,1,1,0,230,1913,1913,0,0,-9,13988.0,145.0,242.0,7400.0,20200.0,1909.0,0.0148119,70,1913,1913,0,0,-9,4478.0,31.0,0.0,1459.0,15370.0,641.0,0.005346
2311,1913,1914,8,4,7,3,87,87,1,1,0,200,1913,1914,0,0,-9,873288.5,532.5,7879.0,217223.5,45848.0,17810.0,0.12532845,70,1913,1914,0,0,-9,13239.0,30.5,0.0,1384.5,15230.0,665.5,0.0049542000000000006
3343,1914,1914,5,3,10,3,1,1,1,1,1,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,355,1914,1914,0,0,-9,10483.0,52.0,0.0,375.0,4850.0,123.0,0.0023797
3344,1914,1914,5,3,7,3,6,6,1,1,2,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,640,1914,1914,0,0,-9,-9.0,249.0,0.0,660.0,18520.0,997.0,0.0121484
3344,1914,1914,5,3,7,3,6,6,1,1,1,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,640,1914,1914,0,0,-9,-9.0,249.0,0.0,660.0,18520.0,997.0,0.0121484
3351,1914,1914,5,3,16,4,1,1,1,1,0,365,1914,1914,0,0,-9,857000.0,1321.0,4466.0,48412.0,175100.0,10479.0,0.1108046,210,1914,1914,0,0,-9,7849.0,41.0,0.0,9848.0,6280.0,1503.0,0.0058021
320,1914,1915,9,3,21,5,272,272,1,3,1,325,1914,1915,0,0,-9,96662.0,1751.5,960.0,9857.0,36140.0,4055.5,0.0298277,255,1914,1915,0,0,-9,3399500.0,2342.5,13044.0,181026.5,67836.5,14340.5,0.15465685
320,1914,1915,9,3,21,5,272,272,1,3,1,325,1914,1915,0,0,-9,96662.0,1751.5,960.0,9857.0,36140.0,4055.5,0.0298277,300,1914,1915,0,0,-9,1527500.0,2319.5,2414.5,30208.0,52809.5,4265.5,0.06532940000000001
320,1914,1915,9,3,21,5,272,272,1,3,4,325,1914,1915,0,0,-9,96662.0,1751.5,960.0,9857.0,36140.0,4055.5,0.0298277,640,1915,1915,0,0,-9,45568.0,790.0,0.0,496.0,18614.0,1008.0,0.0090398
1725,1914,1915,5,3,16,4,365,308,1,1,0,255,1914,1915,0,0,-9,3399500.0,2342.5,13044.0,181026.5,67836.5,14340.5,0.15465684999999998,160,1914,1915,0,0,-9,17487.0,30.0,0.0,2181.0,8075.0,1625.0,0.00470245
1773,1914,1915,5,3,17,4,205,178,1,1,0,235,1914,1915,0,0,-9,5296.0,80.5,0.0,1230.5,5985.0,564.5,0.00275545,255,1914,1915,1,2,-9,3399500.0,2342.5,13044.0,181026.5,67836.5,14340.5,0.15465685
257,1914,1918,2,2,20,5,1573,1573,4,11,0,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.400000000001,187795.4,67513.4,14527.4,0.15800677999999999,360,1916,1917,0,0,-9,16635.0,229.0,0.0,1730.5,8973.5,703.0,0.0039200500000000004
257,1914,1918,2,2,20,5,1573,1573,4,11,1,355,1915,1918,0,0,-9,13235.0,436.0,0.0,257.5,5012.5,138.25,0.0034680749999999997,360,1916,1917,0,0,-9,16635.0,229.0,0.0,1730.5,8973.5,703.0,0.0039200500000000004
257,1914,1918,2,2,20,5,1573,1573,4,11,1,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,365,1914,1917,0,0,-9,3441000.0,6692.75,3985.5000000000005,46289.000000000007,180024.99999999997,8360.25,0.12410907500000003
257,1914,1918,2,2,20,5,1573,1573,4,11,5,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,365,1914,1917,0,0,-9,3441000.0,6692.75,3985.5000000000005,46289.000000000007,180024.99999999997,8360.25,0.12410907500000003
257,1914,1918,2,2,20,5,1573,1573,4,11,1,255,1914,1918,0,0,-9,5540399.9999999991,4529.0,14110.399999999998,187795.39999999997,67513.400000000023,14527.4,0.15800678,365,1914,1917,0,0,-9,3441000.0,6692.75,3985.5000000000005,46289.000000000007,180024.99999999997,8360.25,0.12410907500000003
257,1914,1918,2,2,20,5,1573,1573,4,11,5,255,1914,1918,0,0,-9,5540399.9999999991,4529.0,14110.399999999998,187795.39999999997,67513.400000000023,14527.4,0.15800678,365,1914,1917,0,0,-9,3441000.0,6692.75,3985.5000000000005,46289.000000000007,180024.99999999997,8360.25,0.12410907500000003
257,1914,1918,2,2,20,5,1573,1573,4,11,1,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,360,1916,1917,0,0,-9,16635.0,229.0,0.0,1730.5,8973.5,703.0,0.0039200500000000004
257,1914,1918,2,2,20,5,1573,1573,4,11,5,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,360,1916,1917,0,0,-9,16635.0,229.0,0.0,1730.5,8973.5,703.0,0.0039200500000000004
257,1914,1918,2,2,20,5,1573,1573,4,11,4,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,360,1916,1917,0,0,-9,16635.0,229.0,0.0,1730.5,8973.5,703.0,0.0039200500000000004
257,1914,1918,2,2,20,5,1573,1573,4,11,5,355,1915,1918,0,0,-9,13235.0,435.99999999999994,0.0,257.5,5012.4999999999991,138.25,0.0034680750000000006,365,1914,1917,0,0,-9,3441000.0,6692.75,3985.5,46289.000000000007,180024.99999999997,8360.25,0.12410907500000001
257,1914,1918,2,2,20,5,1573,1573,4,11,1,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,350,1917,1918,0,0,-9,37396.5,46.5,0.0,389.5,4653.0,465.0,0.0018549999999999999
257,1914,1918,2,2,20,5,1573,1573,4,11,2,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,350,1917,1918,0,0,-9,37396.5,46.5,0.0,389.5,4653.0,465.0,0.0018549999999999999
257,1914,1918,2,2,20,5,1573,1573,4,11,1,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.4,187795.39999999997,67513.39999999998,14527.4,0.15800677999999999,211,1914,1918,0,0,-9,18660.4,172.6,323.0,15320.000000000002,7656.5999999999985,888.0,0.0068910399999999993
257,1914,1918,2,2,20,5,1573,1573,4,11,1,355,1915,1918,0,0,-9,13235.0,436.0,0.0,257.5,5012.5,138.25,0.0034680749999999997,350,1917,1918,0,0,-9,37396.5,46.5,0.0,389.5,4653.0,465.0,0.0018549999999999999
257,1914,1918,2,2,20,5,1573,1573,4,11,1,640,1914,1918,0,0,-9,18872.2,284.19999999999993,0.0,424.4,18709.8,1019.8,0.0081016599999999984,345,1914,1918,0,0,-9,12563.599999999999,116.8,0.0,494.80000000000007,4063.3999999999996,170.4,0.00176668
257,1914,1918,2,2,20,5,1573,1573,4,11,0,355,1915,1918,0,0,-9,13235.0,436.0,0.0,257.5,5012.5,138.25,0.0034680749999999997,2,1917,1918,0,0,-9,3836405.0,1770.5,45480.0,727442.0,103238.0,25665.0,0.26944985
257,1914,1918,2,2,20,5,1573,1573,4,11,0,355,1915,1918,0,0,-9,13235.000000000002,436.0,0.0,257.5,5012.5000000000009,138.24999999999997,0.0034680749999999993,220,1914,1918,0,0,-9,4579400.0000000009,4292.8,1897.6,42890.0,32956.000000000007,5900.0,0.08243244000000001
257,1914,1918,2,2,20,5,1573,1573,4,11,0,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.4,187795.4,67513.4,14527.4,0.15800678,235,1916,1918,0,0,-9,7804.0,125.0,0.0,721.66666666666663,6006.6666666666661,616.00000000000011,0.0026143666666666667
257,1914,1918,2,2,20,5,1573,1573,4,11,5,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.4,187795.39999999997,67513.39999999998,14527.4,0.15800677999999999,200,1914,1918,0,0,-9,5649671.8,2705.0000000000005,9071.8000000000029,216580.19999999998,44097.4,18074.0,0.14680665999999998
257,1914,1918,2,2,20,5,1573,1573,4,11,0,640,1914,1918,0,0,-9,18872.2,284.20000000000005,0.0,424.4,18709.800000000003,1019.8,0.00810166,2,1917,1918,0,0,-9,3836405.0,1770.5,45480.0,727442.0,103238.0,25665.0,0.26944985
257,1914,1918,2,2,20,5,1573,1573,4,11,0,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.4,187795.39999999997,67513.39999999998,14527.4,0.15800677999999999,740,1914,1918,0,0,-9,162155.00000000003,584.0,516.59999999999991,25789.399999999998,53432.000000000007,7005.5999999999995,0.028636779999999997
257,1914,1918,2,2,20,5,1573,1573,4,11,0,355,1915,1918,0,0,-9,13235.000000000002,436.0,0.0,257.5,5012.5000000000009,138.24999999999997,0.0034680749999999993,740,1914,1918,0,0,-9,162155.00000000003,584.0,516.59999999999991,25789.399999999998,53432.000000000007,7005.5999999999995,0.028636779999999997
257,1914,1918,2,2,20,5,1573,1573,4,11,0,255,1914,1918,0,0,-9,5540400.0,4529.0,14110.400000000001,187795.4,67513.4,14527.4,0.15800677999999999,2,1917,1918,0,0,-9,3836405.0,1770.5,45480.0,727442.0,103238.0,25665.0,0.26944985
257,1914,1918,2,2,20,5,1573,1573,4,11,0,640,1914,1918,0,0,-9,18872.2,284.19999999999993,0.0,424.4,18709.8,1019.8,0.0081016599999999984,200,1914,1918,0,0,-9,5649671.8,2705.0000000000005,9071.8000000000029,216580.19999999998,44097.4,18074.0,0.14680665999999998
