dispnum3,styear,endyear,outcome,settle,hiact,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
1488,1885,1885,5,3,7,61,2,3,1,5,710,1885,1885,0,0,-9,-9.0,1000.0,20.0,187.0,377636.0,-9.0,0.1609649,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
1488,1885,1885,5,3,7,61,2,3,1,4,710,1885,1885,0,0,-9,-9.0,1000.0,20.0,187.0,377636.0,-9.0,0.1609649,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
1488,1885,1885,5,3,7,61,2,3,1,0,2,1885,1885,0,0,-9,9748.0,39.0,4110.0,103359.0,56658.0,7761.0,0.1312613,740,1885,1885,1,2,-9,1873.0,52.0,2.0,1394.0,38313.0,2381.0,0.0203826
2170,1885,1885,5,1,1,30,1,1,1,1,255,1885,1885,0,0,-9,19973.0,459.0,3268.0,60677.0,46705.0,4182.0,0.1146329,220,1885,1885,0,0,-9,35721.0,519.0,1631.0,29911.0,38110.0,4018.0,0.1010312
1764,1885,1886,6,1,15,328,298,1,1,0,325,1885,1886,0,0,-9,12949.500000000002,226.5,14.000000000000004,3120.0000000000005,29294.999999999993,2572.4999999999995,0.036635199999999986,100,1885,1886,0,0,-9,-9.0,3.0,0.0,0.0,3388.0000000000005,0.0,0.0008785
1542,1886,1886,7,4,15,56,56,1,1,1,70,1886,1886,0,0,-9,2500.0,21.0,10.0,157.0,10780.0,294.0,0.0062537,2,1886,1886,0,0,-9,10382.0,39.0,5774.0,107964.0,57938.0,8114.0,0.1461353
1530,1888,1888,7,2,15,66,66,1,1,0,41,1888,1888,0,0,-9,-9.0,7.0,0.0,0.0,943.0,0.0,0.0004972,2,1888,1888,0,0,-9,12647.0,39.0,6594.0,139275.0,60496.0,8871.0,0.1523269
2046,1890,1890,5,3,7,30,30,1,1,0,230,1890,1890,0,0,-9,7040.0,139.0,192.0,2991.0,17760.0,1300.0,0.0197739,90,1890,1890,0,0,-9,178.0,3.0,0.0,0.0,745.0,0.0,0.0003696
1512,1891,1892,4,1,1,56,26,1,1,0,2,1891,1892,0,0,-9,15484.5,38.499999999999993,8857.9999999999927,166574.49999999994,65013.499999999978,10270.999999999995,0.16946279999999997,155,1891,1892,0,0,-9,57.499999999999986,9.0,0.0,191.49999999999997,2636.4999999999991,350.00000000000023,0.0021465999999999989
1541,1893,1893,5,3,17,30,1,1,1,1,70,1893,1893,0,0,-9,2611.0,38.0,10.0,260.0,12257.0,327.0,0.0064616,2,1893,1893,0,0,-9,16964.0,39.0,7238.0,172586.0,66970.0,10874.0,0.1657286
1646,1895,1895,5,3,12,15,15,1,1,0,220,1895,1895,0,0,-9,35936.0,586.0,2004.0,38547.0,38460.0,4748.0,0.0885783,140,1895,1895,0,0,-9,-9.0,32.0,0.0,568.0,15960.0,1328.0,0.0090185
3232,1895,1895,5,3,16,1,1,1,1,0,230,1895,1895,0,0,-9,4855.0,150.0,236.0,3488.0,18160.0,1508.0,0.0180949,2,1895,1895,0,0,-9,15187.0,42.0,9598.0,182744.0,69580.0,11737.0,0.168099
1648,1896,1896,7,2,7,1,1,1,1,0,255,1896,1896,0,0,-9,30902.0,602.0,5564.0,96476.0,52753.0,7276.0,0.1297326,41,1896,1896,0,0,-9,374.0,5.0,0.0,0.0,1146.0,0.0,0.0006226
2343,1896,1896,7,3,15,19,19,1,1,0,100,1896,1896,0,0,-9,-9.0,6.0,0.0,12.0,3745.0,104.0,0.001303,2,1896,1896,0,0,-9,16382.0,42.0,8762.0,183531.0,70885.0,12194.0,0.1600112
2341,1898,1898,4,2,7,32,32,1,1,0,325,1898,1898,0,0,-9,13716.0,318.0,12.0,4659.0,31930.0,3073.0,0.030992,100,1898,1898,0,0,-9,182.0,1.0,0.0,16.0,3817.0,106.0,0.0010013
31,1900,1900,1,2,20,79,79,8,1,0,2,1900,1900,0,0,-9,41481.0,126.0,10352.0,256081.0,76094.0,14207.0,0.1879988,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,79,79,8,1,0,255,1900,1900,0,0,-9,39681.0,624.0,6461.0,122681.0,56046.0,8719.0,0.1315254,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,79,79,8,1,0,300,1900,1900,0,0,-9,16242.0,308.0,1170.0,20158.0,46798.0,3175.0,0.042399,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,79,79,8,1,0,325,1900,1900,0,0,-9,14112.0,262.0,116.0,5237.0,32350.0,3162.0,0.0281645,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
31,1900,1900,1,2,20,79,79,8,1,0,220,1900,1900,0,0,-9,40569.0,621.0,1565.0,48650.0,38940.0,5233.0,0.0747144,710,1900,1900,0,0,-9,12241.0,1000.0,0.0,233.0,425577.0,-9.0,0.1199774
68,1900,1900,4,2,7,40,10,2,1,0,220,1900,1900,0,0,-9,40569.0,621.0,1565.0,48650.0,38940.0,5233.0,0.0747144,42,1900,1900,0,0,-9,-9.0,1.0,0.0,0.0,600.0,0.0,0.0001458
68,1900,1900,4,2,7,40,10,2,1,0,2,1900,1900,0,0,-9,41481.0,126.0,10352.0,256081.0,76094.0,14207.0,0.1879988,42,1900,1900,0,0,-9,-9.0,1.0,0.0,0.0,600.0,0.0,0.0001458
2338,1901,1902,5,3,15,403,403,1,1,0,101,1901,1902,0,0,-9,459.0,9.0,0.0,51.000000000000021,2455.0000000000005,0.0,0.0008551,200,1901,1902,0,0,-9,105157.50000000003,504.99999999999983,4985.4999999999982,185357.99999999994,41715.500000000007,13850.499999999998,0.16773219999999994
1163,1902,1904,6,1,17,631,631,1,1,1,135,1902,1904,0,0,-9,391.33333333333337,4.0,0.0,41.666666666666671,3300.0000000000005,133.66666666666663,0.0010844666666666664,140,1902,1904,1,1,-9,1944.6666666666667,26.666666666666664,0.0,1049.3333333333333,19183.000000000004,2061.3333333333348,0.0097904666666666657
2005,1903,1903,5,3,1,1,1,1,1,0,2,1903,1903,0,0,-9,43814.0,106.0,14768.0,356268.0,80632.0,15812.0,0.2104965,140,1903,1903,0,0,-9,3550.0,24.0,0.0,1016.0,19180.0,2062.0,0.0099395
109,1904,1904,5,3,10,61,2,1,1,1,300,1904,1904,0,0,-9,19241.0,312.0,1257.0,21920.0,48627.0,3567.0,0.0421002,325,1904,1904,0,0,-9,14580.0,263.0,201.0,6143.0,33020.0,3420.0,0.0280605
164,1904,1904,7,1,7,29,29,3,1,0,220,1904,1904,0,0,-9,38956.0,596.0,2096.0,47614.0,39190.0,5422.0,0.0702518,600,1904,1904,0,0,-9,-9.0,10.0,0.0,0.0,4003.0,137.0,0.0013981
164,1904,1904,7,1,7,29,29,3,1,0,200,1904,1904,0,0,-9,59715.0,409.0,5108.0,190787.0,42610.0,14266.0,0.1348405,600,1904,1904,0,0,-9,-9.0,10.0,0.0,0.0,4003.0,137.0,0.0013981
242,1904,1904,3,1,16,16,16,1,1,0,365,1904,1904,0,0,-9,50305.0,1160.0,2766.0,37584.0,141600.0,8064.0,0.113226,200,1904,1904,1,2,-9,59715.0,409.0,5108.0,190787.0,42610.0,14266.0,0.1348405
1650,1905,1906,5,3,7,249,219,1,1,0,2,1905,1906,0,0,-9,44349.999999999985,110.0,22059.5,408173.00000000023,84636.0,17291.0,0.21603095000000005,710,1905,1906,0,0,-9,10563.500000000005,1000.0,0.0,5123.0000000000045,444431.49999999994,-9.0,0.11442610000000002
1202,1907,1907,2,2,20,313,313,2,2,1,91,1907,1907,0,0,-9,135.0,1.0,0.0,0.0,520.0,0.0,0.0001625,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
1202,1907,1907,2,2,20,313,313,2,2,5,90,1907,1907,0,0,-9,454.0,7.0,0.0,0.0,1050.0,0.0,0.0005472,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
1202,1907,1907,2,2,20,313,313,2,2,3,92,1907,1907,0,0,-9,200.0,3.0,0.0,0.0,930.0,0.0,0.0003067,93,1907,1907,0,0,-9,-9.0,4.0,0.0,0.0,515.0,0.0,0.0002249
2203,1907,1907,5,3,1,51,21,1,1,5,740,1907,1907,0,0,-9,21466.0,262.0,91.0,14563.0,47416.0,5307.0,0.036371,710,1907,1907,1,2,-9,-9.0,1000.0,9.0,9039.0,446368.0,-9.0,0.1417631
2203,1907,1907,5,3,1,51,21,1,1,4,740,1907,1907,0,0,-9,21466.0,262.0,91.0,14563.0,47416.0,5307.0,0.036371,710,1907,1907,1,2,-9,-9.0,1000.0,9.0,9039.0,446368.0,-9.0,0.1417631
86,1907,1908,1,3,17,365,365,2,1,1,230,1907,1908,0,0,-9,6614.4999999999973,121.5,311.0,6148.9999999999991,19455.000000000011,1781.5000000000014,0.014506000000000005,600,1907,1908,0,0,-9,-9.0,6.0,0.0,0.0,4189.5,140.50000000000006,0.0012460999999999998
86,1907,1908,1,3,17,365,365,2,1,3,230,1907,1908,0,0,-9,6614.4999999999973,121.5,311.0,6148.9999999999991,19455.000000000011,1781.5000000000014,0.014506000000000005,600,1907,1908,0,0,-9,-9.0,6.0,0.0,0.0,4189.5,140.50000000000006,0.0012460999999999998
311,1908,1908,4,1,7,19,19,1,1,4,325,1908,1908,0,0,-9,18265.0,227.0,537.0,8849.0,33790.0,3726.0,0.0294047,640,1908,1908,1,2,-9,5500.0,319.0,0.0,771.0,25182.0,931.0,0.0164495
1063,1908,1908,4,2,15,145,115,1,1,0,210,1908,1908,0,0,-9,3798.0,27.0,0.0,7178.0,5790.0,1328.0,0.0068268,101,1908,1908,0,0,-9,-9.0,10.0,0.0,180.0,2550.0,0.0,0.0007986
1203,1909,1909,6,1,16,143,143,4,1,1,91,1909,1909,0,0,-9,120.0,1.0,0.0,0.0,540.0,0.0,0.0001511,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1203,1909,1909,6,1,16,143,143,4,1,3,92,1909,1909,0,0,-9,255.0,3.0,0.0,0.0,970.0,0.0,0.0003189,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1203,1909,1909,6,1,16,143,143,4,1,0,70,1909,1909,0,0,-9,2131.0,30.0,0.0,1882.0,15001.0,573.0,0.0051029,93,1909,1909,0,0,-9,-9.0,4.0,0.0,0.0,532.0,0.0,0.0002166
1249,1909,1909,5,3,7,31,1,1,1,2,640,1909,1909,0,0,-9,13728.0,312.0,0.0,676.0,25310.0,942.0,0.0191157,350,1909,1909,1,1,-9,1106.0,25.0,0.0,210.0,2669.0,179.0,0.0018371
1249,1909,1909,5,3,7,31,1,1,1,1,640,1909,1909,0,0,-9,13728.0,312.0,0.0,676.0,25310.0,942.0,0.0191157,350,1909,1909,1,1,-9,1106.0,25.0,0.0,210.0,2669.0,179.0,0.0018371
2204,1909,1909,4,1,17,136,136,1,1,5,740,1909,1909,0,0,-9,17721.0,273.0,103.0,15913.0,48554.0,5722.0,0.0343469,710,1909,1909,1,2,-9,-9.0,1000.0,37.0,9051.0,448965.0,-9.0,0.1371975
2204,1909,1909,4,1,17,136,136,1,1,4,740,1909,1909,0,0,-9,17721.0,273.0,103.0,15913.0,48554.0,5722.0,0.0343469,710,1909,1909,1,2,-9,-9.0,1000.0,37.0,9051.0,448965.0,-9.0,0.1371975
114,1911,1911,1,1,20,37,37,1,1,4,325,1911,1911,0,0,-9,29379.0,291.0,736.0,10165.0,34680.0,3973.0,0.0332631,640,1911,1911,1,2,-9,11123.0,336.0,0.0,722.0,25569.0,963.0,0.0180268
1771,1911,1911,5,3,7,2,2,1,1,5,255,1911,1911,0,0,-9,61652.0,677.0,14303.0,176008.0,65359.0,13316.0,0.137315,385,1911,1911,0,0,-9,5216.0,5.0,0.0,2290.0,2390.0,242.0,0.0030913
1772,1911,1911,7,3,15,1,1,1,1,0,325,1911,1911,0,0,-9,29379.0,291.0,736.0,10165.0,34680.0,3973.0,0.0332631,200,1911,1911,1,2,-9,65309.0,376.0,6566.0,212663.0,45286.0,17502.0,0.1184489
2047,1911,1911,7,1,15,33,6,1,1,1,150,1911,1911,0,0,-9,156.0,3.0,0.0,0.0,630.0,0.0,0.000222,160,1911,1911,0,0,-9,3943.0,30.0,0.0,3636.0,7070.0,1378.0,0.0060352
1095,1912,1912,3,1,16,49,19,1,1,1,150,1912,1912,0,0,-9,179.0,4.0,0.0,0.0,640.0,0.0,0.0002577,160,1912,1912,0,0,-9,4568.0,30.0,0.0,3801.0,7470.0,1469.0,0.0063464
1251,1913,1913,2,2,20,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,345,1913,1913,1,1,-9,1194.0,32.0,0.0,198.0,3003.0,138.0,0.0017763
1251,1913,1913,2,2,20,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,360,1913,1913,1,1,-9,3236.0,109.0,0.0,1693.0,7352.0,338.0,0.0053399
1251,1913,1913,2,2,20,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,350,1913,1913,1,1,-9,4920.0,200.0,0.0,504.0,2744.0,397.0,0.0073416
1251,1913,1913,2,2,20,134,134,1,4,1,355,1913,1913,0,0,-9,1620.0,592.0,0.0,265.0,4500.0,118.0,0.0157337,640,1913,1913,1,1,-9,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777
2312,1913,1913,8,4,7,54,54,1,1,0,255,1913,1913,0,0,-9,88418.0,859.0,17609.0,201693.0,66978.0,14115.0,0.1433179,70,1913,1913,0,0,-9,4478.0,31.0,0.0,1459.0,15370.0,641.0,0.005346
2313,1913,1913,8,4,7,28,28,1,1,0,230,1913,1913,0,0,-9,13988.0,145.0,242.0,7400.0,20200.0,1909.0,0.0148119,70,1913,1913,0,0,-9,4478.0,31.0,0.0,1459.0,15370.0,641.0,0.005346
2311,1913,1914,8,4,7,87,87,1,1,0,200,1913,1914,0,0,-9,873288.49999999988,532.50000000000023,7878.9999999999991,217223.50000000006,45847.999999999993,17810.000000000018,0.12532845,70,1913,1914,0,0,-9,13238.999999999998,30.5,0.0,1384.5,15229.999999999995,665.49999999999955,0.0049542000000000006
3343,1914,1914,5,3,10,1,1,1,1,1,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,355,1914,1914,0,0,-9,10483.0,52.0,0.0,375.0,4850.0,123.0,0.0023797
3344,1914,1914,5,3,7,6,6,1,1,1,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,640,1914,1914,0,0,-9,-9.0,249.0,0.0,660.0,18520.0,997.0,0.0121484
3344,1914,1914,5,3,7,6,6,1,1,2,350,1914,1914,0,0,-9,7821.0,29.0,0.0,445.0,4604.0,409.0,0.002213,640,1914,1914,0,0,-9,-9.0,249.0,0.0,660.0,18520.0,997.0,0.0121484
3351,1914,1914,5,3,16,1,1,1,1,0,365,1914,1914,0,0,-9,857000.0,1321.0,4466.0,48412.0,175100.0,10479.0,0.1108046,210,1914,1914,0,0,-9,7849.0,41.0,0.0,9848.0,6280.0,1503.0,0.0058021
320,1914,1915,9,3,21,272,272,1,3,1,325,1914,1915,0,0,-9,96661.999999999985,1751.5000000000002,959.99999999999977,9857.0000000000036,36139.999999999993,4055.4999999999995,0.029827700000000002,300,1914,1915,0,0,-9,1527500.0,2319.4999999999991,2414.5,30207.999999999996,52809.499999999985,4265.5,0.065329400000000024
320,1914,1915,9,3,21,272,272,1,3,1,325,1914,1915,0,0,-9,96662.000000000029,1751.5000000000009,959.99999999999977,9856.9999999999982,36139.999999999993,4055.5,0.029827699999999988,255,1914,1915,0,0,-9,3399499.9999999991,2342.4999999999986,13044.0,181026.49999999997,67836.5,14340.499999999991,0.1546568499999999
320,1914,1915,9,3,21,272,272,1,3,4,325,1914,1915,0,0,-9,96662.0,1751.4999999999995,960.0,9856.9999999999982,36140.0,4055.5,0.029827700000000006,640,1915,1915,0,0,-9,45568.0,790.0,0.0,496.0,18614.0,1008.0,0.0090398
1725,1914,1915,5,3,16,365,308,1,1,0,255,1914,1915,0,0,-9,3399500.0,2342.5000000000005,13043.999999999998,181026.49999999997,67836.500000000058,14340.499999999995,0.15465684999999998,160,1914,1915,0,0,-9,17487.0,30.0,0.0,2180.9999999999986,8075.0,1625.0000000000007,0.00470245
1773,1914,1915,5,3,17,205,178,1,1,0,235,1914,1915,0,0,-9,5295.9999999999991,80.500000000000043,0.0,1230.5000000000002,5985.0000000000036,564.49999999999977,0.0027554499999999991,255,1914,1915,1,2,-9,3399499.9999999991,2342.5000000000005,13043.999999999995,181026.49999999991,67836.500000000044,14340.500000000002,0.15465684999999996
398,1915,1915,5,3,16,162,162,1,1,0,2,1915,1915,0,0,-9,257648.0,174.0,32667.0,580731.0,100546.0,24008.0,0.2220827,255,1915,1915,0,0,-9,5014000.0,3823.0,12278.0,174718.0,67883.0,14402.0,0.1511127
324,1915,1917,9,3,21,846,846,3,1,0,255,1916,1917,0,0,-9,6062000.0000000019,4980.0000000000009,15186.000000000011,193512.50000000015,67541.5,14609.500000000002,0.15414325000000006,350,1915,1917,0,0,-9,18885.333333333328,37.333333333333329,0.0,399.66666666666646,4632.0000000000018,440.0,0.0017172333333333337
324,1915,1917,9,3,21,846,846,3,1,1,640,1916,1917,0,0,-9,-9.0,-9.0,0.0,305.50000000000017,18757.000000000004,1025.5000000000005,0.0063370499999999943,350,1915,1917,0,0,-9,18885.333333333339,37.333333333333343,0.0,399.66666666666646,4632.0000000000027,440.00000000000011,0.0017172333333333337
324,1915,1917,9,3,21,846,846,3,1,2,640,1916,1917,0,0,-9,-9.0,-9.0,0.0,305.50000000000017,18757.000000000004,1025.5000000000005,0.0063370499999999943,350,1915,1917,0,0,-9,18885.333333333339,37.333333333333343,0.0,399.66666666666646,4632.0000000000027,440.00000000000011,0.0017172333333333337
395,1916,1916,9,3,21,39,11,1,1,0,255,1916,1916,0,0,-9,4974000.0,4580.0,14871.0,188756.0,67715.0,14576.0,0.1501177,235,1916,1916,0,0,-9,6425.0,125.0,0.0,1091.0,6000.0,592.0,0.0026711
396,1916,1916,9,4,21,14,14,1,1,0,360,1916,1916,0,0,-9,15541.0,211.0,0.0,2018.0,8845.0,664.0,0.0038489,255,1916,1916,0,0,-9,4974000.0,4580.0,14871.0,188756.0,67715.0,14576.0,0.1501177
2310,1916,1916,8,4,15,2,2,1,1,0,200,1916,1916,0,0,-9,6213396.0,-9.0,9136.0,224058.0,43710.0,18084.0,0.1532075,70,1916,1916,0,0,-9,-9.0,200.0,0.0,3185.0,14030.0,660.0,0.0054275
2648,1916,1916,5,3,14,183,183,1,1,0,220,1916,1916,0,0,-9,4604000.0,5260.0,1784.0,41873.0,32850.0,5901.0,0.0858124,350,1916,1916,0,0,-9,12748.0,37.0,0.0,398.0,4632.0,440.0,0.0016915
2733,1916,1916,3,3,4,1,1,1,1,0,255,1916,1916,0,0,-9,4974000.0,4580.0,14871.0,188756.0,67715.0,14576.0,0.1501177,2,1916,1916,0,0,-9,277421.0,179.0,43460.0,646120.0,101961.0,24688.0,0.232936
321,1916,1917,1,3,17,333,333,1,1,1,2,1916,1917,0,0,-9,468002.50000000012,411.49999999999989,44622.0,678539.49999999942,102614.49999999996,24999.0,0.23848209999999992,70,1916,1917,0,0,-9,31745.500000000004,95.500000000000057,0.0,2729.5,13965.000000000005,655.99999999999989,0.00485685
3348,1916,1918,8,3,18,1043,1043,1,4,0,339,1916,1918,0,0,-9,1569.9999999999993,2.3333333333333335,0.0,0.0,758.99999999999966,0.0,0.00012376666666666654,300,1916,1918,0,0,-9,2480000.0000000005,839.0,1889.3333333333328,7812.666666666667,53899.333333333372,3284.3333333333353,0.038380533333333335
3348,1916,1918,8,3,18,1043,1043,1,4,0,339,1916,1918,0,0,-9,1570.0,2.333333333333333,0.0,0.0,759.00000000000034,0.0,0.00012376666666666665,355,1916,1918,0,0,-9,13676.33333333333,564.99999999999977,0.0,287.00000000000006,5050.0000000000018,141.33333333333323,0.0042009333333333379
3348,1916,1918,8,3,18,1043,1043,1,4,0,339,1916,1918,0,0,-9,1570.0000000000005,2.3333333333333321,0.0,0.0,759.0,0.0,0.00012376666666666665,640,1916,1918,0,0,-9,16267.333333333327,127.33333333333337,0.0,322.00000000000006,18804.999999999996,1031.3333333333339,0.0064400333333333361
3348,1916,1918,8,3,18,1043,1043,1,4,0,339,1916,1918,0,0,-9,1570.0000000000014,2.3333333333333339,0.0,0.0,758.99999999999955,0.0,0.00012376666666666651,255,1916,1918,0,0,-9,6967666.6666666726,5986.6666666666633,14821.333333333332,192307.99999999997,67298.000000000015,14651.999999999996,0.16024006666666674
521,1917,1918,8,3,18,478,478,1,2,0,800,1917,1918,0,0,-9,6812.0,32.0,0.0,0.0,9325.0,585.50000000000045,0.0023843499999999986,300,1917,1918,0,0,-9,2497500.0000000023,839.0,1443.4999999999995,5394.0000000000009,54118.999999999971,2949.4999999999995,0.03596499999999999
521,1917,1918,8,3,18,478,478,1,2,0,800,1917,1918,0,0,-9,6811.9999999999991,32.0,0.0,0.0,9325.0000000000036,585.50000000000023,0.0023843500000000004,255,1917,1918,0,0,-9,7964499.9999999953,6690.0000000000027,14796.500000000002,194083.99999999997,67089.5,14690.0,0.16530124999999996
632,1917,1918,8,3,18,587,587,1,1,0,40,1917,1918,0,0,-9,-9.0,19.0,0.0,17.500000000000018,2789.9999999999991,350.99999999999994,0.0012426999999999996,255,1917,1918,0,0,-9,7964499.9999999991,6690.0000000000009,14796.5,194084.0,67089.500000000058,14689.999999999998,0.16530125
2649,1917,1918,8,3,18,641,641,1,2,0,710,1917,1918,0,0,-9,96731.500000000029,1100.0000000000007,50.0,17732.999999999993,460170.0,-9.0,0.094459600000000019,255,1917,1918,0,0,-9,7964499.9999999991,6690.0,14796.500000000004,194084.00000000006,67089.500000000044,14690.000000000005,0.16530125000000007
2649,1917,1918,8,3,18,641,641,1,2,0,710,1917,1918,0,0,-9,96731.499999999985,1099.9999999999993,50.0,17733.0,460169.99999999977,-9.0,0.094459600000000019,300,1917,1918,0,0,-9,2497499.9999999995,839.0,1443.4999999999998,5393.9999999999973,54118.999999999985,2949.4999999999982,0.035965000000000011
522,1918,1918,8,3,18,188,188,1,2,0,93,1918,1918,0,0,-9,-9.0,2.0,0.0,0.0,621.0,0.0,0.0001124,255,1918,1918,0,0,-9,8779000.0,8000.0,14092.0,189899.0,66811.0,14737.0,0.1724337
522,1918,1918,8,3,18,188,188,1,2,0,93,1918,1918,0,0,-9,-9.0,2.0,0.0,0.0,621.0,0.0,0.0001124,300,1918,1918,0,0,-9,2133000.0,839.0,-9.0,3897.0,54340.0,2642.0,0.0318687
1262,1918,1918,4,2,14,52,52,3,1,0,220,1918,1918,0,0,-9,7708000.0,5277.0,1800.0,41616.0,32830.0,5893.0,0.0884113,339,1918,1918,0,0,-9,1545.0,3.0,0.0,0.0,771.0,0.0,0.0001265
1263,1918,1918,5,3,17,30,1,1,1,1,360,1918,1918,0,0,-9,20974.0,269.0,0.0,2099.0,9469.0,803.0,0.0043679,345,1918,1918,0,0,-9,20145.0,201.0,0.0,801.0,4104.0,192.0,0.0021591
2184,1918,1918,5,3,17,13,13,1,1,1,70,1918,1918,0,0,-9,60000.0,55.0,0.0,3281.0,14000.0,650.0,0.0038654,2,1918,1918,0,0,-9,7014226.0,2897.0,45176.0,743925.0,103208.0,26020.0,0.2948715
2646,1918,1918,8,3,18,177,177,1,1,0,91,1918,1918,0,0,-9,-9.0,4.0,0.0,0.0,660.0,0.0,0.000132,255,1918,1918,0,0,-9,8779000.0,8000.0,14092.0,189899.0,66811.0,14737.0,0.1724337
2647,1918,1918,8,3,18,203,203,1,1,0,90,1918,1918,0,0,-9,-9.0,7.0,0.0,0.0,1240.0,0.0,0.0002446,255,1918,1918,0,0,-9,8779000.0,8000.0,14092.0,189899.0,66811.0,14737.0,0.1724337
1265,1919,1919,1,2,20,152,152,6,1,0,325,1919,1919,0,0,-9,273088.0,2000.0,732.0,7442.0,36070.0,4840.0,0.0449633,310,1919,1919,0,0,-9,9584.0,27.0,0.0,3054.0,7880.0,1176.0,0.003779
2702,1919,1919,7,3,15,86,56,1,1,2,740,1919,1919,0,0,-9,435629.0,306.0,814.0,33206.0,55033.0,7520.0,0.0347673,365,1919,1919,0,0,-9,1417699.0,1550.0,199.0,14673.0,142265.0,3566.0,0.0630602
2702,1919,1919,7,3,15,86,56,1,1,3,740,1919,1919,0,0,-9,435629.0,306.0,814.0,33206.0,55033.0,7520.0,0.0347673,365,1919,1919,0,0,-9,1417699.0,1550.0,199.0,14673.0,142265.0,3566.0,0.0630602
3340,1919,1919,8,4,16,1,1,1,1,0,230,1919,1919,0,0,-9,149321.0,224.0,241.0,7089.0,21020.0,2410.0,0.0128357,255,1919,1919,0,0,-9,80023.0,114.0,7847.0,146740.0,62897.0,14803.0,0.0768036
2185,1919,1920,5,3,16,255,255,1,1,1,2,1919,1920,0,0,-9,6437457.0000000037,757.99999999999989,39018.500000000015,696100.5,105487.49999999997,27075.500000000004,0.33542485000000005,70,1919,1920,0,0,-9,68159.000000000015,128.50000000000003,26.499999999999993,3248.5000000000005,14150.0,681.50000000000011,0.0064491500000000016
211,1920,1920,2,2,14,106,106,1,2,1,255,1920,1920,0,0,-9,79025.0,114.0,9278.0,138844.0,61694.0,15381.0,0.0720215,220,1920,1920,1,2,-9,361910.0,1457.0,2706.0,58353.0,39000.0,5940.0,0.0581747
211,1920,1920,2,2,14,106,106,1,2,1,255,1920,1920,0,0,-9,79025.0,114.0,9278.0,138844.0,61694.0,15381.0,0.0720215,211,1920,1920,0,0,-9,38050.0,156.0,1253.0,22376.0,7406.0,884.0,0.0111112
1778,1920,1920,3,1,16,53,53,1,1,4,325,1920,1920,0,0,-9,305619.0,840.0,774.0,6956.0,36370.0,5001.0,0.0353232,339,1920,1920,1,2,-9,1493.0,4.0,0.0,0.0,795.0,0.0,0.000204
2040,1920,1920,6,1,10,28,1,1,1,1,91,1920,1920,0,0,-9,998.0,3.0,0.0,0.0,720.0,0.0,0.000166,93,1920,1920,1,3,-9,-9.0,1.0,0.0,0.0,638.0,0.0,0.0001185
127,1921,1921,6,1,14,248,248,4,1,1,325,1921,1921,0,0,-9,490890.0,290.0,700.0,8650.0,37974.0,5168.0,0.0352289,255,1921,1921,0,0,-9,74696.0,114.0,9997.0,150490.0,62473.0,15980.0,0.0926383
127,1921,1921,6,1,14,248,248,4,1,5,200,1921,1921,0,0,-9,824711.0,448.0,3762.0,148471.0,47168.0,18563.0,0.0981886,255,1921,1921,0,0,-9,74696.0,114.0,9997.0,150490.0,62473.0,15980.0,0.0926383
127,1921,1921,6,1,14,248,248,4,1,1,211,1921,1921,0,0,-9,39382.0,100.0,789.0,20454.0,7482.0,889.0,0.0106286,255,1921,1921,0,0,-9,74696.0,114.0,9997.0,150490.0,62473.0,15980.0,0.0926383
